$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
ST. NAZAIRE;MONTOIR-DE-BRETAGNE;Gas;F;E001;220;104,186;521;104,186;104,186;104,186;104,186;104,186;104,186;104,186;104,186;104,186
ST-ALBAN-ST-MAURICE;ST. ALBAN;KKW;F;E001;380;1869;2670;2670;2375,373;2670;2180,8785;2310,8012;2375,373;2335,3511;2380,0159;2670
ST. AVOLD;EMILE-HUCHET;Steinkohle;F;E001;380;418,779;1396;418,779;418,779;498,0305;418,779;418,779;418,779;418,779;418,779;498,0305
ST-LAURENT-DES-EAUX 1;ST-LAURENT-DES-EAUX 1;KKW;F;E001;380;640,5;915;915;792,1401;915;763,1298;786,7949;792,1401;787,4035;793,3933;915
ST-LAURENT-DES-EAUX 2;ST-LAURENT-DES-EAUX 2;KKW;F;E001;380;640,5;915;915;792,1401;915;763,1298;786,7949;792,1401;787,4035;793,3933;915
STRASBOURG;STRASBOURG 2;Müll;F;E001;220;0;108;48,9745;1,8203e-12;108;6,9477e-12;1,0863e-09;1,8203e-12;4,4642e-13;2,7053e-11;108
THIONVILLE;THIONVILLE;Gas;F;E001;220;53,186;266;53,186;53,186;53,186;53,186;53,186;53,186;53,186;53,186;53,186
TRINITE VICTOR;NICE;Müll;F;E001;220;0;114;51,4816;1,8204e-12;114;6,9512e-12;1,0863e-09;1,8204e-12;4,4644e-13;2,7061e-11;114
VALENCIENNES;BOUCHAIN;Steinkohle;F;E001;220;100,779;336;100,779;100,779;155,4493;100,779;100,779;100,779;100,779;100,779;155,4493
VALENCIENNES;ST. SAULVE;Müll;F;E001;220;0;101;46,0284;1,8203e-12;101;6,9433e-12;1,0862e-09;1,8203e-12;4,4639e-13;2,7042e-11;101
VANDIERES;BLENOD;Steinkohle;F;E001;380;250,779;836;250,779;250,779;323,011;250,779;250,779;250,779;250,779;250,779;323,011
VERFEIL;BESSIERES;Müll;F;E001;380;0;103;46,8725;1,8203e-12;103;6,9446e-12;1,0862e-09;1,8203e-12;4,464e-13;2,7045e-11;103
VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;Müll;F;E001;220;0;93;42,6326;1,8202e-12;93;6,9377e-12;1,0862e-09;1,8202e-12;4,4635e-13;2,7028e-11;93
VILLEVAUDE;ST. THIBAULT-DES-VIGNES;Müll;F;E001;380;0;98;44,7587;1,8203e-12;98;6,9412e-12;1,0862e-09;1,8203e-12;4,4637e-13;2,7037e-11;98
VINCEY;RAMBERVILLERS;Müll;F;E001;380;0;92;42,2059;1,8202e-12;92;6,9369e-12;1,0862e-09;1,8202e-12;4,4634e-13;2,7026e-11;92
VITRY;VITRY;Steinkohle;F;E001;220;385,779;1286;385,779;385,779;463,9647;385,779;385,779;385,779;385,779;385,779;463,9647
VITRY;CRETEIL;Müll;F;E001;220;0;106;48,1351;1,8203e-12;106;6,9465e-12;1,0862e-09;1,8203e-12;4,4641e-13;2,705e-11;106
VITRY;IVRY PARIS;Müll;F;E001;220;0;149;65,7895;1,8206e-12;149;6,9671e-12;1,0864e-09;1,8206e-12;4,4653e-13;2,7096e-11;149
ASTON;ASTON;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
AUSSOIS;AUSSOIS;Wasserspeicher;F;E003;220;0;238;238;238;238;238;238;238;238;238;238
BIANCON;ST. CASSIEN;Wasserspeicher;F;E003;380;0;61;61;61;61;61;61;61;61;61;61
BROMMAT;BROMMAT;Wasserspeicher;F;E003;380;0;484;484;484;484;484;484;484;484;484;484
CIZE;CIZE-BOLOZON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
CURBANS;LAZER;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
CURBANS;CURBANS;Wasserspeicher;F;E003;220;0;205;205;205;205;205;205;205;205;205;205
FOUSCAIS;ST. GUILLERME;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
GENISSIAT;GENISSIAT;Wasserspeicher;F;E003;380;0;460;460;460;460;460;460;460;460;460;460
IZERNORE;MOUX-CHARMINES;Wasserspeicher;F;E003;220;0;68;68;68;68;68;68;68;68;68;68
JACQUARD;GRANGENT;Wasserspeicher;F;E003;220;0;77;77;77;77;77;77;77;77;77;77
LA BATHIE;LA BATHIE;Wasserspeicher;F;E003;380;0;586;586;586;586;586;586;586;586;586;586
LA COCHE;LA COCHE;Pumpspeicher;F;E003;380;-340;360;360;360;360;360;360;360;360;360;360
LA MOLE;VAL-BEYNETTE;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
LA MOLE;TRIOUZOUNE;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;NEUVIC;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;MAREGES;Wasserspeicher;F;E003;220;0;312;312;312;312;312;312;312;312;312;312
LA MOLE;BORT;Wasserspeicher;F;E003;220;0;280;280;280;280;280;280;280;280;280;280
LANNEMEZAN;LE PORTILLON;Wasserspeicher;F;E003;220;0;135;135;135;135;135;135;135;135;135;135
LARDIT;LARDIT;Wasserspeicher;F;E003;220;0;85;85;85;85;85;85;85;85;85;85
LE BREUIL;VALETTE;Wasserspeicher;F;E003;380;0;106;106;106;106;106;106;106;106;106;106
LE BREUIL;L'AIGLE;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
LE BROC-CARROS;ST. MARTIN-VESUBIE;Wasserspeicher;F;E003;380;0;92;92;92;92;92;92;92;92;92;92
LE BROC-CARROS;LE BANCAIRON;Wasserspeicher;F;E003;380;0;90;90;90;90;90;90;90;90;90;90
LE CHASTANG;LE CHASTANG;Wasserspeicher;F;E003;220;0;333;333;333;333;333;333;333;333;333;333
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;540;540;540;540;540;540;540;540;540;540
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;67;67;67;67;67;67;67;67;67;67
LE HOURAT;HOURAT;Wasserspeicher;F;E003;220;0;179;179;179;179;179;179;179;179;179;179
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;116;116;116;116;116;116;116;116;116;116
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;436;436;436;436;436;436;436;436;436;436
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;133;133;133;133;133;133;133;133;133;133
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;69;69;69;69;69;69;69;69;69;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;90;90;90;90;90;90;90;90;90;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;46;46;46;46;46;46;46;46;46;46
MERENS;ORLU;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MERENS;NENTILLA;Wasserspeicher;F;E003;220;0;137;137;137;137;137;137;137;137;137;137
MERENS;LA TET;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;143;143;143;143;143;143;143;143;143;143
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;406;406;406;406;406;406;406;406;406;406
MONTEYNARD;ST. GEORGES;Wasserspeicher;F;E003;220;0;100;100;100;100;100;100;100;100;100;100
MONTEZIC;MONTEZIC POSTE;Pumpspeicher;F;E003;380;-840;950;950;950;950;950;950;950;950;950;950
PEYRAT;VASSIVIERE;Wasserspeicher;F;E003;220;0;96;96;96;96;96;96;96;96;96;96
PEYRAT;MONCEAUX-LA-VIROLLE;Wasserspeicher;F;E003;220;0;59;59;59;59;59;59;59;59;59;59
PIED-DE-BORNE;PUYLAURENT;Wasserspeicher;F;E003;220;0;44;44;44;44;44;44;44;44;44;44
PIED-DE-BORNE;PIED-DE-BORNE;Wasserspeicher;F;E003;220;0;150;150;150;150;150;150;150;150;150;150
PLAINE HAUTE;GUERLEDAN;Wasserspeicher;F;E003;380;0;56;56;56;56;56;56;56;56;56;56
PRAGNERES;SOULOM;Wasserspeicher;F;E003;220;0;97;97;97;97;97;97;97;97;97;97
PRAGNERES;PRAGNERES;Pumpspeicher;F;E003;220;-331,15;332;332;332;332;332;332;332;332;332;332
QUINSON;QUINSON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
REVIN;REVIN;Pumpspeicher;F;E003;380;-800;848;848;848;848;848;848;848;848;848;848
RIORGES;VILLEREST;Wasserspeicher;F;E003;220;0;98;98;98;98;98;98;98;98;98;98
RUEYRES;ST. ETIENNE-CANTALES;Wasserspeicher;F;E003;380;0;146;146;146;146;146;146;146;146;146;146
RUEYRES;LE GOUR NOIR;Wasserspeicher;F;E003;380;0;80;80;80;80;80;80;80;80;80;80
RUEYRES;LAVAL-DE-CERE;Wasserspeicher;F;E003;380;0;172;172;172;172;172;172;172;172;172;172
RUEYRES;ARGENTAT;Wasserspeicher;F;E003;380;0;87;87;87;87;87;87;87;87;87;87
RUEYRES;SARRANS;Wasserspeicher;F;E003;380;0;227;227;227;227;227;227;227;227;227;227
SALLES CURAN;BAGE;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
SALLES CURAN;ALRANCE;Wasserspeicher;F;E003;220;0;54;54;54;54;54;54;54;54;54;54
SAVIGNAC;MARCILLAC;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
SERRE-PONCON;LES CLAUX;Wasserspeicher;F;E003;220;0;53;53;53;53;53;53;53;53;53;53
SERRE-PONCON;EYGLIERS;Wasserspeicher;F;E003;220;0;65;65;65;65;65;65;65;65;65;65
SERRE-PONCON;SERRE-PONCON;Wasserspeicher;F;E003;220;0;410;410;410;410;410;410;410;410;410;410
SISTERON;SISTERON;Wasserspeicher;F;E003;220;0;254;254;254;254;254;254;254;254;254;254
ST. CROIX;CHAUDANNE;Wasserspeicher;F;E003;220;0;64;64;64;64;64;64;64;64;64;64
ST. CROIX;CASTILLON;Wasserspeicher;F;E003;220;0;108;108;108;108;108;108;108;108;108;108
ST. CROIX;ST. CROIX;Wasserspeicher;F;E003;220;0;198;198;198;198;198;198;198;198;198;198
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;52;52;52;52;52;52;52;52;52;52
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;612;612;612;612;612;612;612;612;612;612
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;923;923;923;923;923;923;923;923;923;923
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;72;72;72;72;72;72;72;72;72;72
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;1840;1840;1840;1840;1840;1840;1840;1840;1840;1840
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;328;328;328;328;328;328;328;328;328;328
BERGUM;BERGUM;Gas;N;E001;220;131,396;657;342,1692;277,5901;333,1859;340,5919;348,4099;277,5901;276,7029;296,2292;333,1859
BEVERWIJK;VELSEN;Gas;N;E001;380;170,596;853;422,5088;338,2446;405,1599;419,8151;432,3434;338,2446;339,2883;362,2784;405,1599
BEVERWIJK;IJMOND;Gas;N;E001;380;27,396;137;80,3115;75,0188;80,189;80,1071;80,4334;75,0188;74,0221;76,8736;80,189
BEVERWIJK;ALKMAAR;Müll;N;E001;380;0;87;87;87;87;87;87;87;87;87;87
BORSSELE;SLOE;Gas;N;E001;380;172,596;863;426,4286;341,2609;408,5817;423,6602;436,4509;341,2609;342,4059;365,5375;408,5817
BORSSELE;AES;Steinkohle;N;E001;380;186,894;623;623;623;623;623;623;623;623;623;623
BORSSELE;BORSSELE 1;KKW;N;E001;380;352,8;504;504;504;504;504;504;504;504;504;504
BORSSELE;BORSSELE 2;Steinkohle;N;E001;380;127,794;426;426;426;426;426;426;426;426;426;426
BORSSELE;TERNEUZEN;Gas;N;E001;380;79,596;398;222,3167;188,7216;220,0756;221,5121;224,5847;188,7216;186,2302;198,6743;220,0756
DIEMEN;DIEMEN 33;Gas;N;E001;380;48,396;242;140,1744;125,1435;139,7128;139,7385;140,866;125,1435;123,0622;129,7338;139,7128
DIEMEN;DIEMEN 34;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
DIEMEN;LAGE WEIDE;Gas;N;E001;380;131,196;656;341,7397;277,2707;332,792;340,1666;347,9629;277,2707;276,3743;295,8793;332,792
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;174,894;583;583;583;583;583;583;583;583;583;583
DODEWAARD;DE KLEEF;Gas;N;E001;380;8,196;41;23,2602;22,8477;23,1381;23,1201;23,1664;22,8477;23,0007;23,4556;23,1381
EEMSHAVEN;EEMS 1;Gas;N;E001;380;489,596;2448;810,7237;700,7135;736,8944;844,6968;812,1922;700,7135;706,5822;748,7772;736,8944
EEMSHAVEN;MAGNUM;Gas;N;E001;380;0;0;0;0;0;0;0;0;0;0;0
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,996;45;25,6362;25,1245;25,5068;25,4906;25,5465;25,1245;25,2449;25,7668;25,5068
EINDHOVEN;HELMOND;Gas;N;E001;380;8,596;43;24,4473;23,9865;24,3213;24,3043;24,3554;23,9865;24,1237;24,6118;24,3213
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;22,796;114;66,7697;63,0696;66,6492;66,5943;66,8201;63,0696;62,3684;64,5089;66,6492
GEERTRUIDENBERG;AMER;Steinkohle;N;E001;380;380,394;1268;1268;1268;1268;1268;1268;1268;1268;1268;1268
GEERTRUIDENBERG;MOERDIJK 1;GuD;N;E001;380;152,396;762;386,0966;310,5003;372,9706;383,9987;394,2327;310,5003;310,6261;332,1767;372,9706
GEERTRUIDENBERG;DEN BOSCH;Gas;N;E001;380;5,196;26;14,4487;14,3093;14,3819;14,3504;14,3597;14,3093;14,5382;14,7572;14,3819
GEERTRUIDENBERG;DESCO;Gas;N;E001;380;6,396;32;17,9486;17,7194;17,8528;17,8288;17,8523;17,7194;17,9288;18,2402;17,8528
HENGELO;SALINCO;Gas;N;E001;380;10,596;53;30,4049;29,6631;30,2664;30,2525;30,326;29,6631;29,7084;30,3727;30,2664
HENGELO;ENSCHEDE;Gas;N;E001;380;10,196;51;29,2112;28,5307;29,0744;29,06;29,1293;28,5307;28,5959;29,2235;29,0744
HENGELO;HENGELO;Müll;N;E001;380;0;19;19;19;19;19;19;19;19;19;19
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;349;197,4009;169,8797;195,8942;196,7082;199,0899;169,8797;167,3659;178,0883;195,8942
KRIMPEN;ROTTERDAM;GuD;N;E001;380;156,596;783;394,6249;316,956;380,575;392,4024;403,1503;316,956;317,2922;339,1998;380,575
KRIMPEN;ROCA;Gas;N;E001;380;52,396;262;151,1686;133,9385;150,5682;150,6832;152,0162;133,9385;131,7221;139,1652;150,5682
KRIMPEN;PERGEN;Heizkraftwerk;N;E001;380;0;293;293;293;293;293;293;293;293;293;293
KRIMPEN;GALILEISTRAAT;Gas;N;E001;380;40,396;202;117,7818;106,8661;117,5233;117,444;118,2068;106,8661;105,1295;110,2762;117,5233
KRIMPEN;DORDRECHT;Müll;N;E001;380;0;25;25;25;25;25;25;25;25;25;25
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;112;65,5862;62,0134;65,4651;65,4126;65,6312;62,0134;61,3381;63,4203;65,4651
LELYSTAD;FLEVO;GuD;N;E001;380;174,596;873;430,3336;344,2718;411,9822;427,4884;440,5434;344,2718;345,518;368,788;411,9822
